学校,文理科,招生省份,平均分数
中国海洋大学,理科,内蒙古,570.8
中国海洋大学,文科,河南,625.4
中国海洋大学,文科,海南,688.2
中国海洋大学,理科,广西,571.4
中国海洋大学,文科,贵州,581.8
中国海洋大学,文科,云南,609.8
中国海洋大学,文科,西藏,594.6
中国海洋大学,理科,青海,486.6
中国海洋大学,文科,宁夏,538.8
中国海洋大学,文科,新疆,563.8
中国海洋大学,文科,江西,607.2
武汉大学,文科,北京,650.6
武汉大学,文科,天津,636.8
武汉大学,文科,辽宁,649.2
武汉大学,文科,吉林,636.4
武汉大学,文科,黑龙江,633.2
武汉大学,文科,上海,461.6
武汉大学,理科,江苏,390.4
武汉大学,文科,浙江,667.8
武汉大学,文科,安徽,649.8
武汉大学,理科,福建,622.0
武汉大学,文科,山东,657.0
武汉大学,文科,湖北,634.4
武汉大学,理科,湖南,638.4
武汉大学,理科,广东,618.6
武汉大学,理科,重庆,641.0
武汉大学,理科,四川,661.0
武汉大学,理科,陕西,648.4
武汉大学,文科,甘肃,614.0
武汉大学,文科,河北,659.8
武汉大学,文科,山西,623.2
武汉大学,文科,内蒙古,622.2
武汉大学,文科,河南,650.4
武汉大学,理科,海南,756.8
武汉大学,文科,广西,631.0
武汉大学,理科,贵州,639.0
武汉大学,理科,云南,660.4
武汉大学,理科,西藏,600.0
武汉大学,理科,青海,556.6
武汉大学,理科,宁夏,566.6
武汉大学,文科,新疆,599.2
武汉大学,理科,江西,637.8
湖南大学,文科,北京,621.4
湖南大学,文科,天津,611.2
湖南大学,理科,辽宁,618.8
湖南大学,文科,吉林,582.6
湖南大学,文科,黑龙江,602.8
湖南大学,文科,上海,439.0
湖南大学,文科,江苏,380.6
湖南大学,文科,浙江,659.6
湖南大学,理科,安徽,627.2
湖南大学,理科,福建,598.6
湖南大学,理科,山东,613.5
湖南大学,理科,湖北,614.4
湖南大学,理科,湖南,615.8
湖南大学,理科,广东,585.6
湖南大学,文科,重庆,607.0
湖南大学,理科,四川,631.2
湖南大学,理科,陕西,591.4
湖南大学,文科,甘肃,576.0
湖南大学,理科,河北,634.2
湖南大学,文科,山西,600.0
湖南大学,理科,内蒙古,586.8
湖南大学,理科,河南,629.6
湖南大学,文科,海南,694.2
湖南大学,理科,广西,597.8
湖南大学,理科,贵州,576.6
湖南大学,理科,云南,620.2
湖南大学,理科,西藏,544.8
湖南大学,文科,青海,507.4
湖南大学,文科,宁夏,543.0
湖南大学,理科,新疆,539.6
湖南大学,理科,江西,617.2
中山大学,理科,北京,640.6
中山大学,理科,天津,639.5
中山大学,理科,辽宁,644.75
中山大学,文科,吉林,621.2
中山大学,理科,黑龙江,630.6
中山大学,理科,上海,462.2
中山大学,理科,江苏,387.6
中山大学,文科,浙江,675.2
中山大学,文科,安徽,639.6
中山大学,文科,福建,614.8
中山大学,理科,山东,648.0
中山大学,文科,湖北,622.4
中山大学,理科,湖南,640.2
中山大学,文科,广东,603.0
中山大学,理科,重庆,637.8
中山大学,理科,四川,654.8
中山大学,理科,陕西,644.4
中山大学,文科,甘肃,616.0
中山大学,文科,河北,649.6
中山大学,理科,山西,613.4
中山大学,文科,内蒙古,607.0
中山大学,理科,河南,636.6
中山大学,理科,海南,752.2
中山大学,理科,广西,622.8
中山大学,理科,贵州,628.8
中山大学,文科,云南,645.2
中山大学,文科,西藏,614.0
中山大学,理科,青海,543.6
中山大学,理科,宁夏,565.6
中山大学,理科,新疆,590.4
中山大学,文科,江西,638.0
华南理工大学,文科,北京,634.8
华南理工大学,文科,天津,626.5
华南理工大学,文科,辽宁,638.6
华南理工大学,文科,吉林,624.2
华南理工大学,文科,黑龙江,619.4
华南理工大学,文科,上海,451.0
华南理工大学,文科,江苏,385.8
华南理工大学,文科,浙江,671.8
华南理工大学,理科,安徽,637.8
华南理工大学,理科,福建,603.6
华南理工大学,文科,山东,643.0
华南理工大学,文科,湖北,623.0
华南理工大学,理科,湖南,630.4
华南理工大学,文科,广东,594.4
华南理工大学,文科,重庆,632.0
华南理工大学,理科,四川,648.0
华南理工大学,文科,陕西,626.4
华南理工大学,理科,甘肃,600.4
华南理工大学,文科,河北,647.6
华南理工大学,理科,山西,612.0
华南理工大学,理科,内蒙古,591.2
华南理工大学,文科,河南,640.2
华南理工大学,文科,海南,735.0
华南理工大学,文科,广西,615.6
华南理工大学,理科,贵州,616.8
华南理工大学,理科,云南,640.0
华南理工大学,文科,西藏,589.3333333
华南理工大学,理科,青海,530.0
华南理工大学,理科,宁夏,553.6
华南理工大学,理科,新疆,574.6
华南理工大学,理科,江西,628.0
重庆大学,文科,北京,606.6
重庆大学,文科,天津,587.75
重庆大学,文科,辽宁,609.0
重庆大学,文科,吉林,573.5
重庆大学,文科,黑龙江,600.75
重庆大学,理科,上海,450.25
重庆大学,文科,江苏,370.5
重庆大学,文科,浙江,657.0
重庆大学,文科,安徽,603.75
重庆大学,理科,福建,582.75
重庆大学,文科,山东,631.6666667
重庆大学,理科,湖北,602.25
重庆大学,理科,湖南,587.25
重庆大学,文科,广东,591.0
重庆大学,文科,重庆,584.25
重庆大学,文科,四川,540.5
重庆大学,理科,陕西,573.5
重庆大学,文科,甘肃,573.5
重庆大学,理科,河北,615.75
重庆大学,理科,山西,572.75
重庆大学,理科,内蒙古,546.25
重庆大学,文科,河南,594.25
重庆大学,理科,海南,701.5
重庆大学,理科,广西,575.6666667
重庆大学,文科,贵州,526.5
重庆大学,文科,云南,591.0
重庆大学,文科,西藏,407.0
重庆大学,文科,青海,456.5
重庆大学,理科,宁夏,528.75
重庆大学,文科,新疆,555.5
重庆大学,理科,江西,591.75
电子科技大学,文科,北京,562.5
电子科技大学,理科,天津,581.3333333
电子科技大学,文科,辽宁,632.5
电子科技大学,文科,吉林,577.3333333
电子科技大学,理科,黑龙江,616.6666667
电子科技大学,理科,上海,467.75
电子科技大学,文科,江苏,379.75
电子科技大学,文科,浙江,624.0
电子科技大学,文科,安徽,624.0
电子科技大学,文科,福建,612.0
电子科技大学,文科,山东,631.3333333
电子科技大学,文科,湖北,622.0
电子科技大学,文科,湖南,603.25
电子科技大学,理科,广东,604.25
电子科技大学,理科,重庆,609.3333333
电子科技大学,理科,四川,634.0
电子科技大学,理科,陕西,587.0
电子科技大学,文科,甘肃,592.0
电子科技大学,文科,河北,645.6666667
电子科技大学,文科,山西,604.6666667
电子科技大学,理科,内蒙古,589.6666667
电子科技大学,文科,河南,629.0
电子科技大学,文科,海南,693.75
电子科技大学,文科,广西,597.5
电子科技大学,文科,贵州,618.5
电子科技大学,文科,云南,613.6666667
电子科技大学,文科,西藏,333.3333333
电子科技大学,文科,青海,486.6666667
电子科技大学,理科,宁夏,573.3333333
电子科技大学,理科,新疆,566.6666667
电子科技大学,文科,江西,613.6666667
西安交通大学,文科,北京,643.0
西安交通大学,理科,天津,636.0
西安交通大学,理科,辽宁,649.0
西安交通大学,文科,吉林,645.6
西安交通大学,文科,黑龙江,639.2
西安交通大学,文科,上海,463.75
西安交通大学,理科,江苏,382.6
西安交通大学,文科,浙江,666.0
西安交通大学,理科,安徽,648.6
西安交通大学,理科,福建,618.0
西安交通大学,理科,山东,655.75
西安交通大学,理科,湖北,622.6
西安交通大学,理科,湖南,628.0
西安交通大学,理科,广东,612.75
西安交通大学,文科,重庆,647.4
西安交通大学,文科,四川,639.4
西安交通大学,文科,陕西,630.4
西安交通大学,文科,甘肃,614.4
西安交通大学,理科,河北,661.4
西安交通大学,文科,山西,620.4
西安交通大学,文科,内蒙古,624.0
西安交通大学,理科,河南,643.75
西安交通大学,理科,海南,752.6
西安交通大学,理科,广西,613.8
西安交通大学,理科,贵州,632.25
西安交通大学,文科,云南,646.75
西安交通大学,文科,西藏,417.0
西安交通大学,理科,青海,570.0
西安交通大学,理科,宁夏,602.6
西安交通大学,理科,新疆,607.2
西安交通大学,文科,江西,622.2
西北工业大学,文科,北京,625.6
西北工业大学,理科,天津,584.5
西北工业大学,文科,辽宁,631.0
西北工业大学,文科,吉林,618.3333333
西北工业大学,文科,黑龙江,618.25
西北工业大学,文科,上海,449.0
西北工业大学,文科,江苏,378.75
西北工业大学,理科,浙江,656.6
西北工业大学,文科,安徽,622.5
西北工业大学,理科,福建,570.75
西北工业大学,文科,山东,636.6666667
西北工业大学,理科,湖北,613.25
西北工业大学,文科,湖南,611.0
西北工业大学,理科,广东,589.0
西北工业大学,文科,重庆,608.0
西北工业大学,文科,四川,621.0
西北工业大学,理科,陕西,587.25
西北工业大学,文科,甘肃,597.0
西北工业大学,理科,河北,642.5
西北工业大学,文科,山西,601.75
西北工业大学,文科,内蒙古,582.75
西北工业大学,文科,河南,626.25
西北工业大学,文科,海南,710.0
西北工业大学,文科,广西,587.5
西北工业大学,文科,贵州,563.8
西北工业大学,文科,云南,604.5
西北工业大学,文科,西藏,391.0
西北工业大学,理科,青海,476.0
西北工业大学,理科,宁夏,549.75
西北工业大学,文科,新疆,581.25
西北工业大学,理科,江西,606.25
兰州大学,理科,北京,616.2
兰州大学,文科,天津,598.6
兰州大学,文科,辽宁,591.0
兰州大学,文科,吉林,570.8
兰州大学,文科,黑龙江,568.8
兰州大学,理科,上海,424.4
兰州大学,文科,江苏,373.2
兰州大学,理科,浙江,645.2
兰州大学,文科,安徽,613.4
兰州大学,理科,福建,588.6
兰州大学,理科,山东,572.6
兰州大学,理科,湖北,601.2
兰州大学,文科,湖南,602.4
兰州大学,文科,广东,575.8
兰州大学,文科,重庆,594.6
兰州大学,文科,四川,627.6
兰州大学,文科,陕西,568.0
兰州大学,理科,甘肃,555.6
兰州大学,文科,河北,628.6
兰州大学,文科,山西,590.0
兰州大学,文科,内蒙古,567.8
兰州大学,理科,河南,623.0
兰州大学,理科,海南,670.2
兰州大学,文科,广西,581.2
兰州大学,文科,贵州,584.4
兰州大学,理科,云南,612.2
兰州大学,文科,西藏,441.4
兰州大学,理科,青海,506.0
兰州大学,文科,宁夏,523.0
兰州大学,理科,新疆,523.0
兰州大学,理科,江西,603.4
四川大学,理科,北京,626.5
四川大学,理科,天津,605.0
四川大学,文科,辽宁,628.5
四川大学,文科,吉林,592.25
四川大学,文科,黑龙江,603.25
四川大学,理科,上海,445.8
四川大学,文科,江苏,383.75
四川大学,理科,浙江,661.4
四川大学,文科,安徽,633.5
四川大学,理科,福建,600.75
四川大学,文科,山东,633.0
四川大学,文科,湖北,617.75
四川大学,文科,湖南,621.5
四川大学,理科,广东,599.5
四川大学,文科,重庆,624.5
四川大学,文科,四川,633.25
四川大学,文科,陕西,606.75
四川大学,文科,甘肃,587.5
四川大学,理科,河北,642.0
四川大学,理科,山西,603.75
四川大学,文科,内蒙古,591.5
四川大学,理科,河南,614.75
四川大学,文科,海南,703.3333333
四川大学,文科,广西,576.25
四川大学,理科,贵州,610.6666667
四川大学,文科,云南,631.25
四川大学,文科,西藏,569.4
四川大学,文科,青海,505.25
四川大学,文科,宁夏,533.5
四川大学,文科,新疆,566.0
四川大学,文科,江西,621.25
西北农林科技大学,理科,北京,574.4
西北农林科技大学,文科,天津,524.0
西北农林科技大学,理科,辽宁,569.0
西北农林科技大学,文科,吉林,550.6
西北农林科技大学,理科,黑龙江,569.6
西北农林科技大学,文科,上海,433.2
西北农林科技大学,理科,江苏,351.6
西北农林科技大学,文科,浙江,628.0
西北农林科技大学,理科,安徽,567.25
西北农林科技大学,文科,福建,546.4
西北农林科技大学,理科,山东,607.25
西北农林科技大学,理科,湖北,562.8
西北农林科技大学,理科,湖南,554.8
西北农林科技大学,文科,广东,558.0
西北农林科技大学,理科,重庆,554.75
西北农林科技大学,理科,四川,571.0
西北农林科技大学,理科,陕西,524.75
西北农林科技大学,理科,甘肃,533.2
西北农林科技大学,文科,河北,594.75
西北农林科技大学,文科,山西,547.6
西北农林科技大学,文科,内蒙古,529.0
西北农林科技大学,理科,河南,572.25
西北农林科技大学,文科,海南,648.4
西北农林科技大学,文科,广西,528.0
西北农林科技大学,文科,贵州,498.2
西北农林科技大学,理科,云南,528.8
西北农林科技大学,文科,西藏,299.5
西北农林科技大学,文科,青海,435.75
西北农林科技大学,文科,宁夏,481.0
西北农林科技大学,文科,新疆,497.8
西北农林科技大学,文科,江西,557.4
中南大学,理科,北京,617.0
中南大学,理科,天津,597.4
中南大学,理科,辽宁,610.0
中南大学,文科,吉林,591.2
中南大学,理科,黑龙江,607.8
中南大学,文科,上海,456.0
中南大学,文科,江苏,370.75
中南大学,理科,浙江,661.2
中南大学,理科,安徽,609.0
中南大学,文科,福建,581.0
中南大学,理科,山东,642.6666667
中南大学,文科,湖北,601.6
中南大学,文科,湖南,609.25
中南大学,理科,广东,594.6
中南大学,理科,重庆,590.6
中南大学,文科,四川,602.5
中南大学,文科,陕西,597.5
中南大学,文科,甘肃,560.75
中南大学,理科,河北,621.2
中南大学,文科,山西,584.5
中南大学,理科,内蒙古,561.6
中南大学,文科,河南,613.25
中南大学,理科,海南,712.4
中南大学,文科,广西,586.0
中南大学,文科,贵州,584.3333333
中南大学,文科,云南,574.2
中南大学,文科,西藏,564.25
中南大学,理科,青海,486.25
中南大学,文科,宁夏,540.0
中南大学,理科,新疆,565.25
中南大学,文科,江西,600.0
华中科技大学,理科,北京,642.6
华中科技大学,文科,天津,628.2
华中科技大学,文科,辽宁,643.2
华中科技大学,理科,吉林,635.6
华中科技大学,理科,黑龙江,634.0
华中科技大学,理科,上海,458.8
华中科技大学,理科,江苏,389.0
华中科技大学,理科,浙江,672.6
华中科技大学,文科,安徽,640.2
华中科技大学,理科,福建,620.6
华中科技大学,文科,山东,652.25
华中科技大学,理科,湖北,631.8
华中科技大学,理科,湖南,632.2
华中科技大学,文科,广东,610.0
华中科技大学,理科,重庆,649.2
华中科技大学,理科,四川,645.6
华中科技大学,理科,陕西,647.0
华中科技大学,理科,甘肃,615.6
华中科技大学,理科,河北,653.2
华中科技大学,文科,山西,611.8
华中科技大学,文科,内蒙古,602.6
华中科技大学,理科,河南,640.0
华中科技大学,理科,海南,752.6
华中科技大学,理科,广西,624.6
华中科技大学,文科,贵州,622.6
